TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
40.0,46.96,47.0,40.64,40.4,64.49,64.4,70.87,70.8,69.45,59.92,46.82,47.22,67.65,15.04,101.0,-48.42,56.39,55.08,3.563,2.251,46.87,4.231,0.8311,254.3,214.1,5.1,5.1,35.6,30.9,75.3,79.4,5.0,38.9,3.5,105.5,30.0,48.8,52.0,50.0,7.2829999999999995,3.062,9.552999999999999,20.0,12.0,107.5,105.1,153.8,121.7,6.3,6.5,30.0,0.0,100.0,50.0,48.0,56.0,48.0,54.83,61.19,48.38,47.95,56.76,85.52,115.6
40.0,47.0,47.0,40.73,40.5,64.53,64.4,70.95,70.9,69.49,60.0,46.86,47.22,68.49,15.56,101.2,-48.27,56.6,55.27,3.2310000000000003,1.9040000000000001,46.97,4.237,0.8298,255.8,216.3,4.9,4.9,35.6,31.1,76.0,79.9,5.7,39.1,3.5,105.7,29.7,49.1,53.0,51.0,5.165,2.145,9.433,20.0,12.0,107.5,105.1,154.3,122.5,6.4,6.5,25.0,0.0,100.0,50.0,48.0,56.0,48.0,54.87,61.19,48.38,47.95,59.13,77.53,116.1
40.0,47.05,47.2,40.73,40.5,64.57,64.5,71.0,70.8,69.54,60.04,46.9,47.3,68.16,15.49,100.7,-48.04,56.99,55.66,3.602,2.275,47.02,4.261,0.8251,254.5,216.4,4.9,4.9,35.6,31.1,75.7,79.9,5.4,38.9,3.5,106.1,30.4,49.6,53.0,51.0,7.761,3.239,9.433,20.0,12.0,107.3,105.1,157.3,125.4,6.3,6.7,25.0,0.0,100.0,50.0,48.0,56.0,50.0,54.95,61.15,48.46,47.99,60.01,86.45,113.8
40.0,47.09,47.0,40.77,40.5,64.61,64.7,71.08,70.9,69.62,60.12,46.94,47.34,68.86,15.55,101.1,-47.79,56.58,55.26,3.576,2.259,47.2,4.215,0.8342,255.5,214.9,5.1,5.1,35.6,31.1,76.0,80.4,5.3,38.9,3.5,106.1,30.4,48.8,53.0,51.0,4.042,1.67,9.433,20.0,12.0,107.5,105.1,154.3,122.5,6.2,6.3,25.0,0.0,100.0,50.0,48.0,56.0,50.0,54.95,61.27,48.5,48.03,59.07,85.83,115.8
40.0,47.05,47.2,40.68,40.5,64.69,64.5,71.16,70.9,69.66,60.08,46.9,47.3,68.75,15.96,101.8,-49.02,56.98,55.66,3.5780000000000003,2.26,47.32,4.234,0.8305,255.1,215.0,4.7,5.1,35.8,31.3,76.0,80.4,5.1,39.1,3.3,106.1,30.1,49.6,53.0,51.0,5.936,2.456,9.433,20.0,12.0,107.5,105.1,154.8,122.9,6.2,6.7,25.0,0.0,100.0,50.0,48.0,56.0,50.0,55.03,61.15,48.42,47.95,62.66,85.88,115.6
40.0,47.0,47.0,40.64,40.4,64.69,64.7,71.16,71.1,69.7,60.12,46.86,47.26,69.09,15.6,102.3,-48.82,57.2,55.88,3.592,2.269,47.28,4.254,0.8265,256.4,215.8,4.9,4.9,35.8,31.3,76.0,80.4,5.5,39.1,3.5,106.1,30.1,49.5,53.0,51.0,5.4639999999999995,2.249,9.433,20.0,12.0,107.7,104.9,156.3,124.1,6.6,6.5,30.0,0.0,100.0,50.0,48.0,56.0,50.0,55.12,61.27,48.38,47.95,60.85,86.2,116.4
40.0,47.05,47.0,40.68,40.5,64.77,64.7,71.24,70.9,69.82,60.16,46.9,47.3,68.34,15.0,102.1,-48.73,56.83,55.51,3.569,2.254,47.32,4.2219999999999995,0.8327,253.6,214.4,4.9,5.4,35.6,31.1,76.0,80.4,5.4,39.1,3.5,106.1,30.1,49.6,53.0,51.0,6.834,2.844,9.433,20.0,12.0,107.7,105.1,154.8,122.6,6.2,6.5,25.0,0.0,100.0,50.0,48.0,56.0,50.0,55.12,61.35,48.42,47.99,57.73,85.65,115.7
40.0,47.05,47.2,40.68,40.4,64.81,64.8,71.28,71.2,69.82,60.16,46.94,47.3,69.03,15.59,103.1,-49.65,56.85,55.9,3.2039999999999997,2.255,47.37,4.22,0.8332,256.2,214.5,4.7,5.2,35.8,31.3,76.0,80.9,5.2,39.1,3.3,106.1,30.1,49.6,53.0,51.0,4.544,1.8719999999999999,9.433,20.0,12.0,107.7,104.9,155.3,123.5,6.3,6.7,30.0,0.0,100.0,50.0,48.0,56.0,50.0,55.2,61.43,48.42,47.99,60.0,76.9,117.3
40.0,47.09,47.0,40.73,40.7,64.86,64.7,71.28,71.1,69.86,60.2,46.98,47.38,68.56,15.14,103.1,-49.63,56.87,55.92,3.571,2.6210000000000004,47.32,4.226,0.8321,256.1,214.6,4.5,4.9,36.0,31.4,76.0,80.4,5.7,39.1,3.1,106.1,29.8,49.6,53.0,51.0,6.2,2.572,9.433,20.0,12.0,107.7,104.9,155.8,123.2,6.4,6.5,25.0,0.0,100.0,50.0,48.0,56.0,50.0,55.2,61.43,48.46,47.99,58.29,85.7,117.1
40.0,47.09,47.2,40.73,40.5,64.86,64.7,71.32,71.2,69.9,60.2,46.98,47.38,69.08,15.16,103.6,-49.69,56.86,55.91,3.57,2.6210000000000004,47.53,4.206,0.8359,256.4,214.5,4.9,5.1,35.6,31.1,76.3,80.9,5.4,39.2,3.6,106.3,30.0,49.1,53.0,51.0,4.56,1.8769999999999998,9.433,20.0,12.0,107.7,105.1,155.3,123.2,6.5,6.7,25.0,0.0,100.0,50.0,48.0,56.0,50.0,55.2,61.43,48.5,48.03,58.36,85.69,118.0
40.0,47.17,47.2,40.81,40.7,64.98,64.8,71.41,71.2,70.03,60.33,47.06,47.42,68.07,14.6,102.7,-49.28,56.8,55.86,3.202,2.253,47.46,4.209,0.8354,254.2,214.3,5.1,4.8,35.6,31.1,76.0,80.4,5.7,39.2,3.6,106.3,30.3,50.1,53.0,51.0,7.837000000000001,3.2739999999999996,9.433,20.0,12.0,107.5,104.9,152.8,120.7,6.4,6.5,25.0,0.0,100.0,50.0,48.0,56.0,50.0,55.24,61.64,48.54,48.11,54.76,76.84,116.0
40.0,47.17,47.3,40.81,40.7,64.94,64.8,71.41,71.2,69.94,60.29,47.06,47.46,68.77,15.53,102.7,-49.47,56.65,55.7,3.557,2.611,47.49,4.194,0.8384,255.2,213.7,4.9,5.2,35.8,31.3,76.3,80.9,5.5,39.1,3.3,106.3,30.0,49.6,53.0,51.0,4.849,2.006,9.433,20.0,12.0,107.7,105.1,154.8,122.6,6.4,6.6,25.0,0.0,100.0,50.0,48.0,56.0,50.0,55.24,61.27,48.54,48.11,61.8,85.38,116.8
40.0,47.17,47.2,40.77,40.7,64.86,64.8,71.36,71.1,69.82,60.2,47.06,47.42,69.12,16.38,102.2,-49.41,56.99,56.05,3.1919999999999997,2.246,47.43,4.225,0.8322,254.9,213.7,4.9,5.2,35.6,31.1,76.3,80.9,5.5,38.9,3.5,106.1,30.0,49.8,53.0,51.0,4.787,1.97,9.433,20.0,12.0,107.5,104.9,152.8,120.9,6.3,6.7,25.0,0.0,100.0,50.0,48.0,56.0,50.0,55.24,61.19,48.5,48.11,66.09,76.6,115.0
40.0,47.09,47.0,40.77,41.2,64.86,65.3,71.2,70.3,69.82,60.16,47.02,47.38,67.28,14.62,102.4,-49.77,56.38,55.8,3.198,2.615,40.54,4.89,0.7190000000000001,254.5,214.1,4.1,4.1,37.1,32.4,74.4,78.0,3.6,39.6,2.7,106.3,31.9,46.2,46.0,44.0,2.224,0.94,10.32,20.0,0.0,107.5,104.9,152.8,119.6,4.7,6.0,15.0,0.0,100.0,22.0,47.0,56.0,53.0,55.2,61.19,48.3,48.03,58.57,76.75,115.9
40.0,45.16,44.3,40.6,39.9,66.58,66.5,71.36,71.1,69.41,54.02,44.81,45.01,50.91,20.75,163.6,-133.5,40.54,37.41,1.732,-1.3969999999999998,40.44,3.5239999999999996,0.9976,255.1,213.4,3.9,3.3,36.2,31.6,74.4,78.0,3.9,39.4,3.2,111.8,37.6,47.5,46.0,44.0,3.9739999999999998,2.22,10.32,20.0,0.0,108.0,104.9,155.3,122.7,4.7,4.2,25.0,0.0,100.0,22.0,47.0,56.0,73.0,55.2,59.06,45.51,45.58,129.0,41.56,196.8
40.0,43.85,44.1,40.56,40.7,65.22,64.4,68.87,67.9,67.65,52.79,43.87,44.15,38.65,12.89,157.7,-131.9,29.15,29.3,2.451,2.5989999999999998,34.48,2.9730000000000003,1.183,254.7,212.6,4.3,2.7,36.2,31.6,70.6,72.0,0.8,40.1,3.9,117.4,46.8,40.9,39.0,38.0,1.079,0.7942,11.2,20.0,0.0,108.0,105.1,150.4,118.8,3.7,3.6,20.0,0.0,100.0,22.0,47.0,56.0,48.0,55.07,59.26,44.32,44.39,73.86,58.82,207.4
40.0,44.06,44.1,40.68,40.5,64.61,64.5,68.42,68.3,67.08,52.47,43.99,44.27,40.45,14.21,155.3,-129.1,30.08,29.5,2.467,1.885,35.33,2.9939999999999998,1.1740000000000002,255.1,214.1,3.6,2.9,36.9,32.2,71.2,73.0,3.1,40.1,3.2,119.7,48.5,41.3,40.0,39.0,-1.117,-0.7857,11.04,20.0,0.0,108.4,105.1,151.8,118.3,3.8,3.6,20.0,0.0,100.0,22.0,47.0,56.0,50.0,55.03,60.29,44.45,44.55,64.95,59.21,206.6
40.0,43.81,43.8,40.44,40.2,64.65,64.5,68.42,68.3,67.2,52.38,43.83,44.02,39.91,12.87,157.1,-130.0,30.08,30.23,1.7380000000000002,1.885,35.34,2.9930000000000003,1.175,254.4,214.1,3.2,2.6,37.1,32.4,70.9,72.5,3.3,39.9,2.7,119.5,48.3,40.5,40.0,39.0,0.807,0.5752,11.04,20.0,0.0,108.8,105.5,154.8,121.3,3.6,3.4,25.0,0.0,100.0,22.0,47.0,56.0,50.0,55.03,60.08,44.24,44.35,61.21,41.7,205.4
40.0,43.57,43.6,40.28,40.1,64.65,64.5,68.42,68.3,67.2,52.26,43.58,43.86,40.02,12.91,158.8,-131.7,29.43,29.58,2.475,2.623,35.42,2.9210000000000003,1.204,255.1,214.6,2.9,2.9,37.2,32.5,71.2,73.0,3.6,39.9,2.7,119.2,47.6,40.6,40.0,39.0,-1.831,-1.301,11.04,20.0,0.0,109.2,105.5,153.3,119.5,3.9,3.5,25.0,0.0,100.0,22.0,47.0,56.0,50.0,54.99,60.25,44.0,44.1,58.99,59.39,207.6
40.0,43.44,43.4,40.07,39.9,64.57,64.4,68.33,68.3,67.16,52.14,43.42,43.69,39.88,12.43,159.1,-131.7,29.95,29.74,2.458,2.241,35.39,2.9760000000000004,1.182,254.2,213.2,2.7,2.8,37.2,32.5,70.9,72.5,3.6,39.9,2.7,119.0,47.6,40.0,40.0,39.0,0.4771,0.3402,11.04,20.0,0.0,109.6,105.7,154.3,120.6,3.7,3.5,25.0,0.0,100.0,22.0,47.0,56.0,48.0,54.99,60.16,43.83,43.9,57.7,58.98,206.7
40.0,43.28,43.4,39.91,39.8,64.57,64.5,68.33,68.1,67.16,52.06,43.3,43.53,40.07,12.49,160.8,-133.2,30.09,30.24,2.104,2.251,35.39,2.99,1.176,255.5,214.2,2.7,3.1,37.2,32.5,71.2,73.0,3.7,39.9,2.8,118.8,47.8,40.6,40.0,39.0,0.299,0.2122,11.04,20.0,0.0,110.1,106.1,153.3,119.3,3.6,3.5,25.0,0.0,100.0,22.0,47.0,56.0,50.0,55.03,60.25,43.75,43.82,57.53,50.49,207.4
40.0,43.16,43.2,40.07,40.1,64.49,64.0,67.92,67.3,67.0,51.97,43.21,43.45,36.56,9.873,159.8,-133.1,27.6,28.11,2.108,2.623,32.75,2.963,1.187,255.3,214.6,2.5,2.6,37.7,33.0,69.9,71.0,2.0,40.1,2.4,119.2,49.3,38.0,37.0,36.0,1.219,0.9479,11.53,20.0,0.0,110.3,106.5,152.3,117.7,3.4,3.2,25.0,0.0,100.0,22.0,47.0,56.0,48.0,55.03,60.25,43.63,43.69,45.46,50.59,210.4
40.0,43.57,43.8,40.52,40.5,63.71,63.6,67.15,66.8,66.06,51.89,43.66,43.86,36.61,11.63,150.9,-125.9,27.21,28.09,1.74,2.62,33.82,2.8289999999999997,1.2429999999999999,255.6,214.5,4.2,3.1,36.3,31.7,69.9,71.0,2.7,40.1,3.8,122.0,51.6,38.8,38.0,37.0,0.7396,0.5745,11.36,20.0,0.0,110.7,106.5,152.3,119.9,3.2,3.3,20.0,0.0,100.0,22.0,47.0,56.0,48.0,55.07,60.0,44.04,44.06,56.67,41.76,208.0
40.0,43.77,43.9,40.6,40.5,63.71,63.6,67.23,67.2,66.14,51.97,43.79,43.98,37.61,11.67,151.3,-125.4,28.36,28.51,1.744,1.893,34.18,2.917,1.205,256.5,214.9,3.6,2.7,36.9,32.2,69.9,71.0,3.8,40.2,3.3,121.5,51.3,39.3,39.0,38.0,1.653,1.25,11.2,20.0,0.0,110.9,106.9,153.3,120.3,3.5,3.4,20.0,0.0,100.0,22.0,47.0,56.0,48.0,55.12,60.0,44.2,44.23,57.33,41.85,208.2
40.0,43.69,43.8,40.48,40.4,63.91,63.7,67.43,67.3,66.34,52.01,43.75,43.98,37.32,11.58,151.9,-126.2,28.71,29.23,2.11,2.625,34.32,2.9419999999999997,1.195,254.5,214.8,3.2,3.0,37.2,32.5,69.9,71.0,3.2,40.1,3.0,120.4,50.8,39.1,39.0,38.0,4.0569999999999995,3.092,11.2,20.0,0.0,110.9,107.3,151.4,118.0,3.4,3.4,25.0,0.0,100.0,22.0,47.0,56.0,48.0,55.12,60.04,44.16,44.23,56.42,50.63,205.5
40.0,43.69,43.8,40.48,40.4,64.04,64.0,67.56,67.3,66.46,52.06,43.7,43.94,37.53,11.64,153.6,-127.8,28.61,28.76,2.101,2.25,34.38,2.926,1.2009999999999998,255.9,214.0,3.0,3.0,37.4,32.7,70.3,71.5,3.9,40.2,2.8,120.2,49.8,38.8,39.0,38.0,3.036,2.301,11.2,20.0,0.0,111.3,107.1,153.8,120.0,3.4,3.4,25.0,0.0,100.0,22.0,47.0,56.0,48.0,55.12,60.12,44.12,44.18,55.81,50.43,208.0
40.0,43.69,43.8,40.48,40.4,64.12,64.0,67.64,67.5,66.51,52.06,43.7,43.94,37.18,11.97,152.6,-127.4,28.65,28.8,2.104,2.253,34.42,2.927,1.2009999999999998,253.5,214.3,3.0,2.8,37.4,32.7,70.3,71.5,4.1,40.2,2.6,120.2,49.3,39.3,39.0,38.0,4.4510000000000005,3.405,11.2,20.0,0.0,111.3,107.5,150.4,116.4,3.6,3.4,25.0,0.0,100.0,22.0,47.0,56.0,48.0,55.12,60.12,44.12,44.18,57.35,50.5,205.7
40.0,43.65,43.8,40.48,40.4,64.12,64.0,67.64,67.5,66.63,52.1,43.7,43.9,37.34,10.72,154.2,-127.6,28.33,28.84,1.742,2.2569999999999997,34.42,2.8939999999999997,1.215,254.6,214.7,2.8,3.4,37.6,32.9,70.9,72.5,3.6,40.2,2.6,120.2,49.3,39.8,39.0,38.0,2.738,2.086,11.2,20.0,0.0,111.6,107.5,151.4,119.0,3.6,3.4,25.0,0.0,100.0,22.0,47.0,56.0,48.0,55.07,60.16,44.12,44.14,50.54,41.8,207.0
40.0,43.65,43.6,40.44,40.4,64.08,62.9,67.64,67.0,66.55,52.1,43.66,43.86,38.02,11.66,154.3,-128.0,28.63,28.78,1.7380000000000002,1.8869999999999998,34.19,2.944,1.194,256.3,214.2,3.0,2.2,37.4,32.7,69.2,70.0,2.8,40.2,2.8,120.2,51.0,37.3,38.0,37.0,1.179,0.8818,11.36,20.0,0.0,111.6,107.7,152.8,119.0,4.2,3.4,0.0,0.0,100.0,53.45,48.55,56.0,30.0,55.07,60.12,44.08,44.14,55.44,41.7,208.5
40.0,46.76,48.0,42.08,41.7,60.27,59.9,65.51,65.9,64.46,58.16,47.27,47.5,55.82,11.2,67.14,-22.52,42.08,46.65,2.1180000000000003,6.683,44.62,3.3160000000000003,1.06,255.7,215.7,6.1,6.6,35.8,31.3,72.5,75.0,6.9,40.2,4.6,115.1,42.2,43.9,52.0,50.0,-3.675,-1.8719999999999999,9.552999999999999,20.0,0.0,111.6,107.7,152.8,120.2,6.0,6.3,0.0,0.0,100.0,74.14,51.86,56.0,30.0,55.12,60.16,47.48,47.42,53.23,50.83,78.04
40.0,47.82,48.2,41.26,41.2,61.17,61.2,67.72,68.1,66.79,60.98,47.96,48.2,68.91,9.766,61.14,-1.9909999999999999,58.77,60.01,2.11,3.3569999999999998,47.14,4.383,0.8022,252.5,214.8,4.3,5.9,36.9,32.2,73.5,51.4,6.3,39.9,3.0,105.5,32.0,44.8,52.0,50.0,11.47,4.734,9.552999999999999,20.0,0.0,111.3,107.7,153.3,120.4,6.9,7.0,0.0,0.0,100.0,94.83,55.17,56.0,30.0,55.12,61.56,48.34,48.24,36.39,50.64,4.638999999999999
40.0,48.68,49.1,41.87,41.7,62.03,62.3,68.78,69.4,67.77,62.05,48.78,49.02,72.21,10.8,61.24,0.1659,60.98,61.86,2.11,2.992,49.63,4.32,0.8139,256.6,214.9,6.1,6.3,35.8,31.3,75.7,79.9,7.2,39.8,4.0,103.9,28.6,48.6,57.0,55.0,10.15,3.9989999999999997,8.971,20.0,0.0,110.9,107.7,153.8,121.6,7.2,7.2,0.0,0.0,100.0,100.0,56.0,56.0,30.0,55.12,62.13,49.16,49.14,36.95,50.65,-2.5869999999999997
40.0,49.09,49.3,41.59,41.5,63.3,63.6,70.55,70.9,69.49,63.32,49.15,49.35,77.27,11.21,65.9,0.1655,66.97,67.49,1.7369999999999999,2.251,52.61,4.476,0.7855,255.9,214.1,5.2,6.4,36.3,31.7,77.3,82.4,7.0,39.8,3.1,103.7,26.4,50.7,58.0,56.0,16.41,6.04,8.86,20.0,0.0,110.5,107.5,157.3,124.7,7.3,7.8,0.0,0.0,100.0,100.0,56.0,56.0,30.0,55.16,63.11,49.52,49.55,33.81,41.69,-6.182
40.0,49.54,49.6,41.87,43.6,64.2,64.4,71.36,66.5,70.64,64.26,49.56,49.8,75.77,7.652,67.52,0.5975,68.38,68.53,2.101,2.249,1.6800000000000002e-45,240.4,2.46e-47,253.8,213.9,0.0,0.0,46.3,41.6,65.6,65.1,0.0,43.6,0.0,104.3,38.7,23.7,0.0,0.0,-25.96,-9.744,23.27,26.0,0.0,110.1,107.3,120.6,77.4,2.3,5.7,0.0,0.0,100.0,100.0,56.0,56.0,30.0,55.16,63.81,49.98,49.96,21.23,50.42,-3.815
40.0,53.72,55.5,53.34,54.9,58.96,57.5,60.19,57.9,60.28,58.4,54.35,54.59,13.12,1.023,20.12,-5.968,3.438,9.097999999999999,2.115,7.774,1.6800000000000002e-45,12.09,4.889999999999999e-46,256.8,215.3,0.8,0.0,54.1,50.3,57.7,54.6,0.0,54.5,0.3,105.1,47.4,4.7,0.0,0.0,-34.06,-73.8,23.27,6.0,0.0,109.2,107.3,46.7,0.0,0.5,0.6,0.0,0.0,100.0,100.0,56.0,56.0,30.0,55.16,58.16,54.48,54.26,8.182,50.75,140.7
40.0,56.01,56.6,56.04,56.3,57.08,56.8,57.81,56.9,57.5,56.93,56.19,56.35,7.903,3.375,6.122999999999999,-1.594,0.2326,1.371,1.3659999999999999,2.969,1.6800000000000002e-45,0.818,1.6800000000000002e-45,258.0,213.2,1.0,0.4,55.4,51.9,57.3,54.1,0.0,57.2,1.7,103.3,46.2,2.6,0.0,0.0,-24.27,-87.35,23.27,6.0,0.0,108.4,106.9,48.2,0.0,0.0,0.1,0.0,0.0,100.0,100.0,56.0,56.0,30.0,55.16,56.36,56.49,56.39,67.53,32.79,225.1
40.0,56.67,56.9,56.61,56.8,56.99,56.9,57.48,57.1,57.21,56.93,56.73,56.84,7.89e-47,4.399999999999999e-47,4.56e-47,-1.0699999999999997e-47,7.179999999999999e-48,1.46e-47,1.46e-47,2.1999999999999997e-47,1.6800000000000002e-45,2.53e-47,1.6800000000000002e-45,3.869999999999999e-45,3.0999999999999995e-45,1.1,1.0,55.7,52.2,57.3,55.1,0.0,62.3,6.6,101.7,44.6,2.7,0.0,0.0,0.0,0.0,23.27,6.0,0.0,107.1,106.5,48.7,0.0,0.2,0.1,0.0,0.0,100.0,100.0,56.0,56.0,0.0,55.2,56.19,56.94,57.0,1.06e-45,3.49e-46,3.52e-45
50.0,65.92,65.9,65.91,65.9,64.69,64.5,64.57,64.4,64.42,64.67,65.53,66.17,-2.0100000000000002e-47,2.42e-47,4.0200000000000003e-47,-4.0999999999999995e-48,1.8999999999999997e-48,-4.88e-47,8.319999999999999e-47,3.26e-47,1.6800000000000002e-45,6.67e-48,1.6800000000000002e-45,3.869999999999999e-45,3.0999999999999995e-45,0.0,3.7,68.3,68.8,68.1,68.5,0.0,80.4,12.2,70.8,2.8,0.0,0.0,0.0,0.0,0.0,23.27,1.0,27.0,110.5,87.3,64.1,0.0,0.0,0.1,0.0,0.0,100.0,100.0,57.0,56.0,0.0,55.89,62.25,68.36,68.14,9.13e-47,2e-45,2.7e-45
39.0,65.92,66.2,65.66,64.8,65.27,65.4,65.55,67.0,65.24,65.24,65.82,66.01,3.1910000000000003,3.5180000000000002,0.04206,-0.2842,2.34,1.385,1.75,0.7955,30.99,0.2654,13.25,268.9,215.7,1.7,7.1,63.1,61.7,74.1,77.5,4.3,73.9,10.6,73.5,0.0,15.6,36.0,35.0,28.0,249.5,11.7,20.0,0.0,107.7,87.7,151.4,87.7,1.4,1.4,0.0,0.0,100.0,100.0,57.0,56.0,0.0,56.1,62.5,66.44,66.38,13.19,42.0,235.7
39.0,65.47,65.1,62.39,61.4,68.34,69.8,71.32,73.6,70.4,68.64,65.28,65.44,33.2,10.32,19.53,3.358,27.9,26.2,1.391,-0.3105,42.17,2.326,1.511,266.8,217.0,2.9,8.7,58.3,55.3,82.3,90.8,10.5,62.5,4.4,115.1,32.8,36.9,50.0,48.0,23.53,20.16,9.8,20.0,0.0,105.7,89.0,154.8,99.9,3.8,3.7,0.0,0.0,100.0,100.0,57.0,56.0,0.0,56.26,62.87,65.7,65.56,37.49,33.38,-91.15
39.0,64.94,65.4,59.89,60.0,72.68,73.9,77.14,78.9,76.78,73.02,64.91,65.11,49.21,3.9139999999999997,41.51,3.784,45.17,44.95,1.742,1.524,50.34,3.155,1.114,264.8,214.6,10.5,11.3,49.4,44.8,90.2,104.7,16.6,58.9,9.7,127.9,38.0,60.9,58.0,56.0,36.14,20.88,8.86,20.0,0.0,106.1,92.1,153.8,108.2,5.0,5.5,0.0,0.0,100.0,100.0,57.0,56.0,0.0,56.38,64.5,65.17,65.19,11.57,41.8,-21.94
49.0,66.09,66.7,59.56,59.7,75.99,77.0,81.44,82.8,81.04,76.25,66.18,66.38,60.3,4.385,53.02,2.8930000000000002,58.89,59.77,1.758,2.647,57.58,3.596,0.9778,265.9,216.6,11.1,11.8,48.7,44.0,94.5,113.2,16.9,57.9,9.3,132.9,38.4,69.7,67.0,64.0,52.6,24.81,8.015,20.0,0.0,107.5,95.0,155.8,110.5,6.0,7.0,20.0,0.0,100.0,59.44,50.94,56.0,17.0,56.59,66.88,66.52,66.38,10.23,42.18,-33.85
49.0,65.92,65.8,58.7,58.6,78.98,79.9,85.08,85.8,84.07,76.58,65.82,65.89,68.53,11.35,84.15,-26.97,65.07,64.12,0.6474,-0.3099,62.19,3.679,0.9557,269.7,216.3,10.9,12.2,47.7,43.0,97.7,120.1,16.0,56.6,8.8,133.8,36.4,77.2,72.0,69.0,50.05,20.77,7.52,20.0,0.0,109.0,98.0,154.8,111.0,6.1,7.2,20.0,0.0,100.0,56.06,50.61,56.0,17.0,55.73,77.2,66.07,66.01,12.69,15.54,64.19
49.0,65.51,65.4,58.09,58.2,81.03,81.3,87.46,87.8,86.2,77.4,65.49,65.6,71.84,14.04,98.37,-40.56,66.78,66.56,1.014,0.7961,65.16,3.603,0.9758,268.3,215.8,11.1,12.4,47.1,42.4,100.2,124.6,16.2,55.8,8.6,135.3,35.1,81.7,76.0,73.0,47.36,18.75,7.138999999999999,20.0,0.0,110.5,100.5,157.3,113.6,6.3,7.2,20.0,0.0,100.0,52.68,50.27,56.0,17.0,55.77,78.79,65.78,65.72,14.63,24.34,86.75
49.0,65.43,65.6,57.84,58.0,82.67,83.0,89.26,89.8,88.0,77.97,65.36,65.56,73.39,13.98,111.7,-52.26,68.24,67.65,1.751,1.1640000000000001,67.84,3.536,0.9942,267.3,215.8,11.1,12.0,46.9,42.2,101.8,128.0,16.2,55.3,8.4,136.8,35.0,86.3,78.0,75.0,49.73,19.27,6.952000000000001,20.0,0.0,112.4,102.8,156.3,113.4,6.6,7.6,20.0,0.0,100.0,49.3,49.93,56.0,17.0,55.89,80.39,65.7,65.6,13.7,42.03,105.3
49.0,65.43,65.6,57.8,58.0,84.1,84.3,90.85,91.2,89.52,78.34,65.45,65.6,75.37,14.93,124.7,-64.26,68.2,68.35,1.374,1.5230000000000001,69.48,3.451,1.0190000000000001,267.8,214.5,10.9,11.9,47.1,42.4,103.1,131.0,16.1,55.2,8.4,138.7,35.3,89.1,80.0,77.0,44.25,16.7,6.768,20.0,0.0,113.8,105.1,156.8,115.4,6.7,7.6,20.0,0.0,100.0,45.92,49.59,56.0,17.0,55.69,81.66,65.7,65.6,13.79,32.98,121.0
49.0,65.55,65.6,57.92,58.2,85.04,84.9,91.96,91.9,90.38,78.55,65.57,65.68,76.99,17.62,131.7,-72.28,68.69,68.84,1.015,1.166,70.54,3.424,1.0270000000000001,267.1,216.0,11.2,12.1,46.9,42.2,104.0,133.0,16.2,55.3,8.5,139.7,35.7,91.4,81.0,78.0,41.34,15.27,6.6770000000000005,20.0,0.0,115.1,106.5,156.8,113.9,7.0,7.6,20.0,0.0,100.0,42.54,49.25,56.0,22.0,55.57,81.13,65.78,65.72,16.55,24.37,127.4
49.0,65.31,65.0,57.47,57.5,85.57,86.1,92.53,93.0,90.66,78.06,65.12,65.27,77.95,20.95,141.2,-84.22,70.3,68.61,1.379,-0.3086,71.6,3.452,1.018,268.9,215.3,10.8,12.1,46.9,42.2,105.1,135.5,16.2,54.9,8.3,140.4,36.1,92.9,84.0,80.0,44.69,16.31,6.496,20.0,0.0,116.2,108.2,156.8,114.3,6.9,7.3,20.0,0.0,100.0,33.0,49.0,56.0,34.0,55.44,80.14,65.49,65.35,20.35,33.11,138.2
49.0,63.46,62.6,55.71,55.3,85.86,85.6,92.94,92.3,90.54,75.64,63.07,63.23,78.96,26.78,166.1,-114.0,69.73,66.2,1.3840000000000001,-2.15,72.26,3.3930000000000002,1.036,267.6,215.8,9.5,12.4,45.8,41.1,104.7,134.5,15.1,53.2,7.4,140.7,36.3,92.9,84.0,80.0,39.8,14.34,6.496,20.0,0.0,117.1,109.4,157.8,114.4,6.7,7.3,20.0,0.0,100.0,33.0,49.0,56.0,30.0,55.36,76.21,63.36,63.39,30.83,33.22,161.0
49.0,61.7,61.4,54.07,53.6,85.49,85.3,92.7,92.1,90.38,74.74,61.43,61.59,80.49,25.92,174.7,-120.1,68.51,66.09,1.381,-1.044,72.31,3.3310000000000004,1.056,268.1,215.5,8.7,11.9,45.1,40.3,104.0,133.0,14.9,51.7,6.5,139.7,35.4,92.6,85.0,81.0,30.2,10.67,6.406000000000001,20.0,0.0,118.1,110.3,156.8,115.5,7.0,7.6,20.0,0.0,100.0,33.0,49.0,56.0,27.0,55.32,76.54,61.81,61.83,29.32,33.13,166.7
