Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance,Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
4.43E+04,40,42.54,42.7,39.87,39.9,71.16,70.8,75.54,75.2,73.75,50.38,42.44,42.84,34.91,14.25,186.3,-165.7,23.92,22.97,3.57,2.621,35.38,2.377,1.479,191.3,214.5,1.2,0.8,38.6,33.8,76,80.4,1,39.9,1.3,129,53.3,46.6,40,39,-3.261,-2.657,11.04,20,0,110.9,107.7,128,93.3,4.3,2.9,30,0,100,15,47,56,37.34,59.46,67.21,44.37,43.77,44.13,85.68,167.7
4.43E+04,40,42.58,42.7,39.91,39.8,71.16,70.8,75.46,75,73.71,50.38,42.44,42.88,34.22,13.91,185.8,-165.5,23.98,22.66,3.946,2.627,35.38,2.383,1.475,191.1,215.1,1.3,0.7,38.6,33.8,75.7,79.9,1.4,39.9,1.3,129,53.6,46.2,40,39,-0.6209,-0.516,11.04,20,0,111.1,107.3,126.6,92.4,4.2,2.8,30,0,100,15,47,56,37.33,59.46,67.25,44.37,43.77,42.85,94.71,167.8
4.43E+04,40,42.58,42.7,39.91,39.9,71.08,70.8,75.42,75,73.63,50.38,42.44,42.88,34.49,14.21,184.9,-164.6,24.01,22.69,3.951,2.63,35.38,2.386,1.474,190.8,215.3,1.3,0.7,38.5,33.7,75.7,79.9,1.6,40.1,1.6,129.3,53.3,46.1,40,39,-1.482,-1.222,11.04,20,0,111.1,107.7,127,91.9,4.4,2.7,30,0,100,15,47,56,37.32,59.46,67.29,44.41,43.77,43.56,94.81,167.4
4.43E+04,40,42.58,42.7,39.95,39.9,71.08,70.8,75.38,75,73.59,50.38,42.44,42.88,34.22,14.24,184.8,-164.9,23.54,22.22,3.933,2.619,35.37,2.34,1.503,191.1,214.4,1.3,0.3,38.6,33.8,75.3,79.4,1.4,39.9,1.3,129,54,46.6,40,39,-2.187,-1.818,11.04,20,0,111.1,107.5,127.5,92.4,4.2,2.8,30,0,100,15,47,56,37.31,59.46,67.29,44.41,43.77,43.63,94.4,168.1
4.43E+04,40,42.58,42.7,39.91,39.9,71,70.8,75.34,75.2,73.55,50.38,42.44,42.88,34.49,14.21,184.2,-163.9,23.85,22.54,3.925,2.613,35.36,2.371,1.483,190.8,213.9,1.4,0.1,38.5,33.7,75.3,79.4,1.2,39.9,1.3,129,53.7,46.1,40,39,-2.047,-1.688,11.04,20,0,111.3,107.5,127,92.2,4.4,2.9,30,0,100,15,47,56,37.3,59.46,67.29,44.41,43.77,43.56,94.19,167.5
4.43E+04,40,42.62,42.5,39.91,39.9,70.96,70.6,75.25,74.9,73.51,50.38,42.44,42.88,33.9,13.78,182.5,-162.4,24.38,22.69,3.952,2.263,35.37,2.424,1.451,189.3,215.4,1.4,0.4,38.5,33.7,75.3,79.4,1.4,40.1,1.5,129,53.6,46.1,40,39,1.898,1.592,11.04,20,0,111.1,107.7,128,93.5,4.3,2.6,30,0,100,15,47,56,37.28,59.5,67.29,44.41,43.77,42.45,94.85,165.8
4.43E+04,40,42.62,42.7,39.95,39.8,70.92,70.8,75.25,74.9,73.51,50.38,42.48,42.88,34.38,13.84,183.3,-162.8,23.98,22.67,3.58,2.261,35.37,2.384,1.475,190.2,215.1,1.3,0.8,38.6,33.8,75.7,79.9,1.2,39.9,1.3,129,53.6,45.7,40,39,-1.171,-0.9692,11.04,20,0,111.1,108,127.5,93,4.3,2.8,30,0,100,15,47,56,37.27,59.46,67.29,44.45,43.77,42.42,85.91,166.7
4.43E+04,40,42.62,42.7,39.95,39.9,70.92,70.4,75.25,74.9,73.47,50.38,42.48,42.92,34.49,14.21,183.5,-163.3,24.02,22.69,3.952,2.631,35.34,2.39,1.471,190.8,215.4,1.2,0.8,38.6,33.8,75.7,79.9,1.2,39.9,1.4,129.6,53.9,45.6,40,39,-1.482,-1.223,11.04,20,0,111.3,107.7,127,91.6,4.3,2.6,30,0,100,15,47,56,32.26,59.46,67.29,44.41,43.82,43.55,94.85,167.2
4.43E+04,40,42.62,42.7,39.95,39.9,70.87,70.6,75.17,75,73.47,50.38,42.48,42.92,33.99,13.49,182.6,-162.1,23.9,22.58,3.933,2.618,35.37,2.375,1.48,189.8,214.3,1.3,0.7,38.6,33.8,75.7,79.9,1,39.9,1.3,129.6,53.6,46.2,40,39,-0.104,-0.087,11.04,20,0,111.6,108,126.1,91.4,4.2,2.8,30,0,100,15,47,56,37.25,59.46,67.25,44.45,43.82,41.57,94.38,166.3
4.44E+04,40,42.62,42.7,39.91,39.8,70.83,70.6,75.17,74.9,73.43,50.34,42.48,42.88,34.37,13.84,182.9,-162.4,24.27,22.96,3.568,2.253,35.36,2.414,1.457,190.1,214.4,1.3,0.4,38.6,33.8,75.3,79.4,1.6,39.9,1.5,129.3,54,45.7,40,39,-0.1283,-0.1062,11.04,20,0,111.3,108,125.6,90.6,4.5,2.8,30,0,100,15,47,56,37.24,59.46,67.29,44.41,43.82,42.41,85.64,166.3
4.44E+04,40,42.62,42.7,39.95,39.8,70.83,70.6,75.13,74.9,73.43,50.34,42.48,42.88,34.13,13.55,183.4,-162.8,23.94,22.63,3.573,2.257,35.36,2.381,1.477,190.6,214.7,1.2,0.8,38.6,33.8,75.7,79.9,1.4,39.9,1.3,129.6,53.9,46.1,40,39,-0.463,-0.3858,11.04,20,0,111.6,108,127.5,92.8,4.3,2.9,30,0,100,15,47,56,37.23,59.46,67.33,44.45,43.82,41.3,85.76,167.1
4.44E+04,40,42.62,42.5,39.91,39.8,70.83,70.4,75.13,75,73.43,50.34,42.44,42.88,34.31,13.62,184.3,-163.6,24.37,22.69,3.95,2.263,35.31,2.427,1.449,191.6,215.3,1.2,0.7,38.6,33.8,75.7,79.9,1.2,39.9,1.4,129.3,54.3,45.7,40,39,0.3815,0.3162,11.04,20,0,111.6,107.7,127.5,92.5,4.4,2.7,30,0,100,15,47,56,32.22,59.46,67.33,44.41,43.82,41.52,94.81,168
4.44E+04,40,42.62,42.7,39.95,39.9,70.83,70.6,75.09,74.9,73.38,50.29,42.48,42.88,33.77,13.54,183.2,-163,24,22.68,3.583,2.262,35.35,2.388,1.473,190.4,215.3,1.4,0.4,38.6,33.7,75.3,79.4,1.2,39.9,1.4,129.3,54,45.6,40,39,0.9944,0.8374,11.04,20,0,111.3,107.7,127,92.3,4.3,2.8,30,0,100,15,47,56,37.21,59.46,67.33,44.45,43.82,41.27,85.98,166.9
4.44E+04,40,42.58,42.7,39.91,39.8,70.83,70.4,75.09,74.9,73.38,50.34,42.44,42.84,34.06,13.65,184.4,-164,24.06,22.73,3.591,2.268,35.36,2.392,1.47,192,215.7,1.3,0.8,38.5,33.7,75.7,79.9,1.2,39.9,1.4,129.6,53.6,46.6,40,39,0.1861,0.1554,11.04,20,0,111.8,108,127,92,4.3,2.9,30,0,100,15,47,56,32.2,59.5,67.33,44.41,43.82,41.83,86.19,168.4
4.44E+04,40,42.62,42.7,39.91,39.9,70.79,70.6,75.05,75,73.38,50.29,42.44,42.88,33.97,13.29,184.3,-163.6,24.45,22.76,3.963,2.27,35.33,2.434,1.445,191.5,216,1.3,0.3,38.5,33.7,75.3,79.4,1.6,40.1,1.6,129.3,54,45.7,40,39,1.866,1.562,11.04,20,0,111.6,108,127,92.3,4.2,2.9,30,0,100,15,47,56,37.18,59.46,67.37,44.41,43.77,40.3,95.11,167.9
4.44E+04,40,42.62,42.7,39.91,39.8,70.79,70.6,75.09,74.9,73.38,50.29,42.44,42.88,34.02,13.51,182.8,-162.3,24.53,22.83,3.976,2.277,35.33,2.441,1.44,190,216.7,1.3,0.3,38.5,33.7,75.3,79.4,1.2,39.9,1.6,129.3,54,45.7,40,39,1.974,1.65,11.04,20,0,111.6,108.2,127,92.3,4.5,2.9,30,0,100,15,47,56,37.17,59.5,67.41,44.41,43.77,40.95,95.42,166.2
4.44E+04,40,42.62,42.5,39.91,39.8,70.79,70.6,75.05,75,73.38,50.29,42.44,42.88,33.74,13.2,183,-162.5,24.4,22.71,3.954,2.265,35.32,2.429,1.448,190.3,215.5,1,0.7,38.9,34,75.7,79.9,1.2,39.9,1.3,129.3,53.9,46.2,40,39,2.46,2.073,11.04,20,0,111.8,108.2,126.1,91.3,4.4,2.6,30,0,100,15,47,56,37.16,59.46,67.41,44.41,43.77,39.82,94.9,166.7
4.44E+04,40,42.58,42.5,39.91,39.8,70.79,70.6,75.05,75,73.38,50.29,42.48,42.88,33.78,13.21,183.2,-162.7,24.15,23.19,3.604,2.646,35.33,2.403,1.463,190.5,216.6,1.2,1,38.6,33.8,76,80.4,1.6,39.9,1.4,129.6,53.6,46.1,40,39,1.482,1.248,11.04,20,0,111.8,108.2,126.6,91.8,4.4,2.7,30,0,100,15,47,56,37.15,59.5,67.45,44.41,43.77,39.86,86.51,166.3
4.44E+04,40,42.58,42.7,39.91,39.9,70.79,70.6,75.05,74.9,73.38,50.29,42.44,42.88,33.77,13.21,183.2,-162.6,24.09,22.76,3.964,2.639,35.31,2.398,1.466,190.4,216,1.3,0.8,38.5,33.7,75.7,79.9,1.6,39.9,1.4,129.3,53.6,46.1,40,39,1.28,1.078,11.04,20,0,111.8,108,127.5,92.2,4.3,2.9,30,0,100,15,47,56,37.14,59.5,67.45,44.41,43.77,39.86,95.14,166.8
4.45E+04,40,42.58,42.5,39.87,39.8,70.79,70.4,75.05,74.9,73.38,50.29,42.44,42.88,33.79,13.22,183.3,-162.7,24.36,23.04,3.947,2.628,35.31,2.425,1.45,190.5,215.1,1.2,0.4,38.6,33.8,75.3,79.4,1.2,39.9,1.4,129.6,54,45.6,40,39,2.14,1.801,11.04,20,0,111.8,108.4,126.6,91.3,4.3,2.7,30,0,100,15,47,56,32.13,59.46,67.41,44.41,43.77,39.88,94.74,166.6
4.45E+04,40,42.58,42.7,39.87,39.8,70.75,70.4,75.05,74.9,73.34,50.29,42.44,42.84,34.05,13.52,182.6,-162.1,24.13,22.82,3.548,2.24,35.29,2.404,1.463,190.2,213.1,1.2,0.6,38.6,33.8,75.7,79.9,1.6,39.9,1.4,129.6,53.6,45.6,40,39,0.4123,0.3444,11.04,20,0,111.8,108.2,126.6,91.8,4.5,2.9,30,0,100,15,47,56,32.12,59.46,67.37,44.41,43.77,40.99,85.14,166.4
4.45E+04,40,42.58,42.7,39.87,39.8,70.71,70.6,75.01,74.9,73.3,50.25,42.39,42.84,34.05,13.52,182.6,-162.1,24.28,22.6,3.936,2.254,35.3,2.418,1.454,190.2,214.5,1.3,0.4,38.5,33.7,75.7,79.4,1.6,39.9,1.4,129.3,53.9,45.6,40,39,0.9429,0.7875,11.04,20,0,112,108.2,125.6,90.8,4.3,2.9,30,0,100,15,47,56,37.11,59.46,67.33,44.37,43.77,41.21,94.46,166.7
4.45E+04,40,42.58,42.5,39.91,39.8,70.75,70.4,75.01,75,73.34,50.25,42.44,42.88,33.95,13.28,184.2,-163.5,23.94,22.63,3.94,2.623,35.31,2.384,1.475,191.4,214.7,1.3,0.3,38.6,33.8,75.3,79.4,1.6,40.1,1.6,129.3,54.3,45.6,40,39,0.1268,0.1062,11.04,20,0,112,108.2,127,92.3,4.6,2.7,30,0,100,15,47,56,32.09,59.5,67.33,44.37,43.73,40.7,94.57,167.9
4.45E+04,40,42.58,42.5,39.87,39.8,70.75,70.6,75.01,75,73.38,50.25,42.44,42.84,33.94,12.95,184.4,-163.5,24.44,23.12,3.594,2.269,35.31,2.434,1.445,191.4,215.9,1.3,0.3,38.6,33.8,75.3,79.4,1.6,39.9,1.3,129.6,53.9,45.6,40,39,1.91,1.6,11.04,20,0,112,108.2,127.5,93,4.6,2.6,30,0,100,15,47,56,37.08,59.5,67.45,44.37,43.77,39.07,86.25,167.4
4.45E+04,40,42.58,42.7,39.87,39.8,70.79,70.6,75.01,74.9,73.38,50.29,42.44,42.84,33.61,12.95,184.1,-163.4,24.29,22.98,3.572,2.256,35.29,2.42,1.453,191.3,214.6,1.3,0.1,38.5,33.7,75.7,78.9,1.6,39.9,1.4,129.3,53.6,45.2,40,39,2.546,2.155,11.04,20,0,112,108.4,127,92,4.3,2.9,30,0,100,15,47,56,37.07,59.5,67.49,44.37,43.77,38.86,85.72,167.5
4.45E+04,40,42.58,42.5,39.91,39.8,70.75,70.4,75.01,75,73.34,50.25,42.39,42.84,33.7,13.18,182.8,-162.3,24.03,22.34,3.955,2.265,35.27,2.395,1.468,190,215.5,1.3,1,38.5,33.7,76,80.4,1.6,39.9,1.4,129.6,53.6,46.7,40,39,1.268,1.07,11.04,20,0,112,108.4,127.5,92.7,4.4,2.7,30,0,100,15,47,56,32.06,59.5,67.53,44.37,43.73,39.37,94.92,166.8
4.45E+04,40,42.58,42.7,39.87,39.8,70.75,70.6,75.01,75,73.38,50.25,42.39,42.84,33.73,12.87,183.3,-162.4,24.34,22.66,3.946,2.26,35.29,2.425,1.45,190.2,215,1.3,0.3,38.5,33.7,75.3,79.4,1.6,40.1,1.4,129.6,54.3,46.2,40,39,2.286,1.928,11.04,20,0,112,108.4,127.5,92.2,4.6,2.7,30,0,100,15,47,56,37.05,59.5,67.49,44.32,43.73,38.63,94.71,166.7
4.45E+04,40,42.54,42.5,39.87,39.8,70.71,70.6,74.97,74.7,73.34,50.25,42.44,42.84,33.9,12.94,183.9,-162.9,24,23.04,3.582,2.629,35.26,2.393,1.469,191.1,215.2,1.3,0.4,38.6,33.8,75.3,79.4,1.2,39.9,1.4,129.3,54.3,45.7,40,39,0.4486,0.3764,11.04,20,0,112,108.4,128,93.5,4.5,2.6,30,0,100,15,47,56,37.04,59.46,67.49,44.32,43.73,38.63,85.97,167.2
4.45E+04,40,42.58,42.5,39.87,39.8,70.75,70.6,75.01,75,73.38,50.25,42.39,42.88,33.84,12.91,183.9,-163,24.25,22.57,4.296,2.617,35.31,2.414,1.456,190.8,214.2,1.3,0.3,38.5,33.7,75.3,79.4,1.2,39.9,1.4,129.6,54.3,45.7,40,39,1.599,1.344,11.04,20,0,112.4,108.6,127,92.5,4.4,2.7,30,0,100,15,47,56,37.03,59.5,67.49,44.32,43.73,38.76,103.1,167.4
4.46E+04,40,42.54,42.5,39.87,39.8,70.75,70.6,74.97,75,73.38,50.25,42.39,42.84,33.71,12.66,185,-163.9,23.89,22.58,3.932,2.618,35.27,2.382,1.476,191.9,214.3,1.3,0.3,38.5,33.7,75.3,79.4,1.4,39.9,1.4,129.6,54,46.4,40,39,0.7503,0.633,11.04,20,0,112.4,108.6,127,93.5,4.4,2.9,30,0,100,15,47,56,37.02,59.5,67.49,44.32,43.73,38,94.37,168.5
4.46E+04,40,42.54,42.5,39.87,39.9,70.75,70.4,75.01,74.9,73.38,50.25,42.39,42.79,33.77,12.88,183.5,-162.6,23.88,22.56,3.564,2.251,35.27,2.38,1.477,190.4,214.1,1.2,0.4,38.6,33.8,75.3,79.4,1.4,39.9,1.4,129.6,54,45.7,40,39,0.5051,0.4254,11.04,20,0,112.4,108.8,127,92.3,4.3,2.7,30,0,100,15,47,56,32.01,59.54,67.49,44.32,43.73,38.87,85.54,167
4.46E+04,40,42.54,42.5,39.87,39.8,70.75,70.4,75.01,74.9,73.34,50.25,42.39,42.79,33.78,13.22,183.2,-162.7,23.96,22.64,3.577,2.259,35.26,2.389,1.472,190.5,214.9,1.5,0.6,38.5,33.5,75.7,79.9,1.2,39.9,1.6,129.6,53.6,45.6,40,39,0.7341,0.6181,11.04,20,0,112.4,108.8,126.6,92.1,4.3,2.7,30,0,100,15,47,56,31.99,59.5,67.45,44.32,43.69,39.87,85.84,166.9
4.46E+04,40,42.54,42.7,39.87,39.8,70.75,70.4,74.97,75,73.34,50.25,42.39,42.79,33.53,12.92,183.6,-163,24.01,22.68,3.583,2.263,35.26,2.394,1.469,190.9,215.3,1.3,0.3,38.5,33.7,75.3,79.4,1.4,40.1,1.5,129.3,54.3,46.2,40,39,1.779,1.509,11.04,20,0,112.4,108.8,126.1,92.3,4.6,2.7,30,0,100,15,47,56,31.98,59.5,67.45,44.32,43.73,38.97,86,167.3
4.46E+04,40,42.54,42.5,39.87,39.8,70.71,70.4,74.97,74.9,73.34,50.25,42.39,42.79,33.85,12.92,183.6,-162.7,24.07,22.75,3.594,2.269,35.31,2.397,1.467,190.8,215.9,1.2,0.4,38.6,33.8,75.3,79.4,1.2,39.8,1.2,129.6,54,45.7,40,39,0.9517,0.7998,11.04,20,0,112.4,108.8,126.6,92.1,4.3,2.7,30,0,100,15,47,56,31.97,59.5,67.45,44.28,43.69,38.96,86.24,167.2
4.46E+04,40,42.5,42.7,39.87,39.8,70.75,70.6,74.97,75,73.34,50.25,42.39,42.79,33.4,12.87,183,-162.4,23.68,22.73,3.59,2.636,35.31,2.358,1.491,190.2,215.7,1.2,0.8,38.5,33.8,75.3,79.4,1.4,39.8,1.3,129.3,54,46.2,40,39,1.125,0.9576,11.04,20,0,112.4,108.6,126.6,91.5,4.2,2.9,30,0,100,15,47,56,36.96,59.5,67.53,44.32,43.69,38.43,86.16,166.5
4.46E+04,40,42.54,42.5,39.87,39.8,70.75,70.8,75.01,75,73.43,50.25,42.35,42.79,33.62,12.5,183,-161.9,23.96,22.28,3.943,2.259,35.3,2.386,1.473,189.5,214.9,1,0.3,38.6,33.8,75.3,79.4,1.2,39.9,1.4,129.6,54.3,46.7,40,39,1.361,1.151,11.04,20,0,112.4,109,128,93.2,4.4,2.9,30,0,100,15,47,56,36.95,59.5,67.62,44.32,43.69,36.96,94.63,166.5
4.46E+04,40,42.5,42.4,39.87,39.8,70.79,70.6,75.01,74.9,73.43,50.25,42.39,42.79,33.5,12.58,184.1,-163.2,23.59,22.64,3.576,2.626,35.31,2.349,1.497,190.7,214.8,1.2,0.4,38.6,33.8,75.3,79.4,1.4,39.9,1.4,129.6,54.3,45.7,40,39,0.463,0.393,11.04,20,0,112.7,108.8,128,93.3,4.3,2.6,30,0,100,15,47,56,36.94,59.5,67.7,44.28,43.73,36.82,85.83,167.3
4.46E+04,40,42.54,42.5,39.87,39.8,70.79,70.8,75.01,74.9,73.43,50.25,42.35,42.79,33.4,12.54,183.6,-162.7,23.83,22.16,3.921,2.246,35.3,2.373,1.481,190.1,213.7,1.3,0.3,38.5,33.8,75.7,79.9,1.8,39.9,1.3,129.6,53.6,45.7,40,39,1.67,1.423,11.04,20,0,112.7,109,127,92.2,4.3,2.6,30,0,100,15,47,56,36.93,59.5,67.66,44.28,43.69,36.89,94.11,167.2
4.46E+04,40,42.5,42.7,39.87,39.8,70.79,70.4,74.97,75,73.43,50.25,42.35,42.75,33.04,12.21,183.4,-162.6,23.54,22.23,3.568,2.254,35.31,2.344,1.5,190,214.4,1.3,0,38.5,33.7,75,78.9,1.2,39.9,1.4,129.3,54.6,45.7,40,39,1.914,1.648,11.04,20,0,112.4,108.8,127,92.3,4.4,2.9,30,0,100,15,47,56,31.92,59.5,67.66,44.28,43.65,35.9,85.64,166.9
4.47E+04,40,42.54,42.5,39.82,39.8,70.79,70.4,74.97,74.7,73.38,50.25,42.35,42.79,33.22,12.6,184,-163.4,24.46,22.77,3.965,2.272,34.8,2.471,1.423,191,216.1,1.3,0.6,38.6,33.8,75.3,79.4,1.2,39.9,1.3,129.6,54.5,45.6,39,38,4.026,3.447,11.2,20,0,112.4,108.8,126.6,91.9,4.3,2.6,30,0,100,15,47,56,31.91,59.5,67.57,44.28,43.65,37.43,95.16,167.3
4.47E+04,40,42.5,42.5,39.87,39.9,70.75,70.8,75.01,74.9,73.38,50.21,42.35,42.79,33.89,12.93,184.5,-163.5,23.63,22.31,3.948,2.63,34.98,2.375,1.481,191.1,215.2,1.3,0.6,38.5,33.7,75.3,79.4,1.2,40.1,1.4,129.6,54,45.7,40,39,-1.121,-0.9407,11.04,20,0,112.7,109,127.5,92.8,4.1,2.7,30,0,100,15,47,56,36.89,59.54,67.53,44.24,43.69,38.82,94.76,168
4.47E+04,40,42.5,42.5,39.87,39.8,70.75,70.4,74.97,74.7,73.38,50.25,42.35,42.79,33.54,12.6,184,-163.1,23.68,22.36,3.957,2.636,35.03,2.377,1.479,191,215.7,1.2,1,38.6,33.8,75.7,79.9,1.4,39.9,1.3,129.6,53.9,45.4,39,38,0.3531,0.2994,11.2,20,0,112.9,108.8,127,92.2,4.1,2.6,30,0,100,15,47,56,31.88,59.5,67.53,44.28,43.69,37.62,94.97,167.8
4.47E+04,40,42.5,42.7,39.87,39.9,70.75,70.4,74.93,74.9,73.38,50.25,42.35,42.79,33.11,12.23,183.5,-162.6,23.66,22.34,3.953,2.633,35.06,2.373,1.482,190.4,215.4,1.3,0.4,38.6,33.8,75.3,79.4,1.6,39.9,1,129.6,53.9,45.6,40,39,1.811,1.555,11.04,20,0,112.7,109.2,126.6,91.5,4.3,2.8,30,0,100,15,47,56,31.87,59.5,67.53,44.24,43.65,36.53,94.88,167.2
4.47E+04,40,42.5,42.5,39.87,39.8,70.75,70.4,74.89,74.7,73.38,50.25,42.35,42.79,32.77,11.9,183.4,-162.5,23.59,22.27,3.942,2.626,35.06,2.366,1.486,190.3,214.8,1.3,0.4,38.6,33.8,75.3,79.4,1.2,39.9,1.5,129.8,54.5,45.6,39,38,2.778,2.411,11.2,20,0,112.7,109.2,126.6,91.6,4.3,2.6,30,0,100,15,47,56,31.86,59.54,67.57,44.32,43.69,35.54,94.62,167.2
4.47E+04,40,42.54,42.7,39.87,39.9,70.71,70.6,74.89,74.9,73.38,50.25,42.39,42.84,33.02,11.87,182.9,-161.8,23.8,22.49,3.916,2.607,35.02,2.389,1.472,189.8,213.4,1.3,0.4,38.6,33.8,75.3,79.4,1.2,39.9,1.3,129.8,54.5,45.6,40,39,2.598,2.238,11.04,20,0,112.9,109.2,128,93.5,4.3,2.8,30,0,100,15,47,56,36.85,59.5,67.57,44.32,43.69,35.28,93.99,166.5
4.47E+04,40,42.54,42.7,39.91,39.9,70.71,70.4,74.84,74.7,73.34,50.25,42.39,42.84,32.8,11.91,183.2,-162.3,23.68,22.35,3.957,2.635,35.07,2.374,1.481,190.5,215.6,1.3,0.3,38.6,33.8,75,78.9,1.2,40.1,1.2,129.8,54.3,45.9,39,38,2.983,2.586,11.2,20,0,112.9,109.2,127,91.7,4.1,2.8,30,0,100,15,47,56,31.84,59.54,67.62,44.32,43.73,35.4,94.97,167.2
4.47E+04,40,42.58,42.7,39.91,39.9,70.71,70.4,74.89,74.7,73.34,50.25,42.44,42.84,32.95,12.18,182.3,-161.5,24,22.68,3.583,2.263,35.06,2.407,1.461,189.5,215.3,0.9,1,38.9,34,75.3,79.9,1,39.9,1.2,129.8,54.5,46.1,40,39,3.593,3.101,11.04,20,0,112.9,109,126.6,91.1,4.3,2.9,30,0,100,15,47,56,31.83,59.5,67.7,44.28,43.73,35.63,86,165.9
4.47E+04,40,42.54,42.5,39.95,39.8,70.71,70.3,74.84,74.7,73.3,50.25,42.44,42.84,32.64,12.18,182,-161.5,23.3,22.35,3.588,2.634,35.05,2.338,1.504,189.5,215.6,1.2,0.6,38.6,33.8,75.3,79.4,1.4,40.1,1.5,129.8,54.8,45.6,40,39,2.23,1.943,11.04,20,0,113.1,109.2,127,91.7,4.1,2.7,30,0,100,15,47,56,31.82,59.54,67.66,44.32,43.69,36,86.12,166.2
4.47E+04,40,42.58,42.5,39.95,39.9,70.71,70.6,74.89,74.7,73.34,50.29,42.44,42.84,33.32,12.31,184,-163,23.7,22.37,3.592,2.268,35.05,2.377,1.479,191.6,215.8,0.9,1.3,38.9,34,76,80.4,1.2,40.1,1.5,130.1,54.1,45.6,39,38,1.206,1.03,11.2,20,0,112.9,109,126.1,92.7,4.3,2.7,30,0,100,15,47,56,36.8,59.54,67.66,44.37,43.73,36.39,86.21,168.3
4.48E+04,40,42.58,42.7,39.99,39.9,70.71,70.6,74.89,74.9,73.34,50.25,42.48,42.84,33.15,12.25,183.3,-162.4,23.34,22.38,3.225,2.269,35.07,2.34,1.503,190.6,215.9,1.3,0.6,38.6,33.8,75.3,79.4,1.2,40.1,1.5,130.1,54.5,45.6,40,39,0.57,0.4891,11.04,20,0,113.1,109.2,126.1,91.4,4.1,2.8,30,0,100,15,47,56,36.79,59.5,67.7,44.32,43.77,35.84,77.4,167.3
4.48E+04,40,42.58,42.7,39.99,39.9,70.71,70.6,74.89,74.7,73.34,50.25,42.44,42.88,33.11,12.23,183.2,-162.3,23.2,21.89,3.939,2.622,35.1,2.324,1.513,190.4,214.6,1.2,0.3,38.6,33.8,75,78.9,1.2,39.9,1.3,130.1,55.1,46.1,39,38,0.2489,0.2138,11.2,20,0,112.9,109.2,127.5,92.5,4.1,2.9,30,0,100,15,47,56,36.78,59.54,67.7,44.32,43.77,35.98,94.53,167.6
4.48E+04,40,42.62,42.7,39.99,39.9,70.75,70.4,74.84,74.9,73.34,50.29,42.44,42.88,32.33,11.86,182.1,-161.6,23.39,21.72,3.908,2.238,35.05,2.346,1.499,189.6,213,1.2,0.4,38.6,33.8,75.3,79.4,1.2,39.9,1,129.8,54.8,45.4,40,39,3.586,3.154,11.04,20,0,113.3,109.2,127.5,91.7,4.5,2.8,30,0,100,15,47,56,31.77,59.5,67.7,44.37,43.77,34.71,93.79,167
4.48E+04,40,42.62,42.7,39.99,39.9,70.71,70.6,74.89,74.7,73.3,50.25,42.48,42.88,33.23,12.6,183.5,-162.9,23.51,22.2,3.564,2.25,35.06,2.358,1.491,191.1,214.1,1,1,38.9,34,75.7,79.9,1,40.1,1.5,129.8,54.5,46.1,39,38,0.8824,0.7552,11.2,20,0,113.1,109.2,126.6,91.8,4.3,2.8,30,0,100,15,47,56,36.76,59.54,67.66,44.37,43.77,37.26,85.53,167.9
4.48E+04,40,42.62,42.7,39.99,39.9,70.67,70.4,74.84,74.9,73.3,50.25,42.48,42.92,33.37,12.33,184.3,-163.2,23.42,22.11,3.914,2.606,35.06,2.349,1.497,191.9,213.3,0.9,0.4,38.9,34,75.3,79.4,0.9,40.1,1.2,130.1,54.8,44.9,40,39,0.07071,0.06026,11.04,20,0,113.1,109.6,128,93,4.3,2.9,30,0,100,15,47,56,31.75,59.5,67.57,44.37,43.77,36.63,93.94,168.9
4.48E+04,40,42.66,42.7,39.99,39.9,70.67,70.4,74.84,74.9,73.26,50.25,42.48,42.92,33.08,12.55,182.3,-161.8,24.06,22.37,3.96,2.268,35.06,2.413,1.457,190.2,215.8,1,0.8,38.9,34,75.7,79.9,1.6,39.9,1,130.1,54.7,46.1,39,38,3.352,2.882,11.2,20,0,113.3,109.6,126.6,92.4,4.3,2.8,30,0,100,15,47,56,31.74,59.5,67.53,44.37,43.77,37.46,95.03,166.8
4.48E+04,40,42.62,42.5,39.99,39.9,70.71,70.6,74.89,74.9,73.26,50.29,42.48,42.88,32.94,12.82,181.2,-161.1,23.57,22.26,3.573,2.256,35.05,2.365,1.487,189.4,214.7,1,0.4,38.9,34,75.3,79.4,1.2,40.1,1.5,130.4,55.1,45.6,40,39,2.113,1.824,11.04,20,0,113.3,109.4,126.1,91.6,4.5,2.6,30,0,100,15,47,56,36.73,59.5,67.49,44.37,43.82,38.47,85.76,166.1
